early_hr_mean,late_hr_mean,hr_mean_drift,early_pace_s_per_km_mean,late_pace_s_per_km_mean,pace_s_per_km_mean_drift,pace_cv_early,pace_cv_late,pace_cv_ratio,cadence_cv_early,cadence_cv_late,cadence_cv_ratio,flat_hr_mean_drift,flat_pace_mean_drift,surges_all_10s_8pct,surges_late_10s_8pct,total_elev_gain_m,total_distance_km,elev_gain_per_km,pct_time_uphill,pct_time_flat,pct_time_downhill,mean_grade_uphill_pct,mean_vspeed_uphill_mh,is_hilly_run,micro_pause_count,micro_pause_per_km,micro_pause_mean_s,warmup_stab_time_s,finish_collapse_pct,hr_recovery_10s_mean,hr_std_60s_mean,duration_min,mean_hr,pace_cv_run,interval_on_count,interval_off_count,interval_patterns_consistent,neuro_tag,run_id,session_type
151.94117647058823,160.73805147058823,8.796875,320.63175351544174,341.6594506255283,21.02769711008653,0.1521472456202093,0.1877168239029469,1.2337839120106489,0.0305954624529515,0.0981796827191614,3.2089622070638115,6.927718809775911,9.167156417881984,67,41,51.199997663497925,5.582629785180092,9.171304498717758,13.292884721456147,74.73800330943187,11.96911196911197,7.339209193736303,761.8256940881247,False,1,0.1791270491650093,1.0,1200.0,2.9863845186685944,-3.5,2.5676735327011744,30.2,157.23690016547158,0.1391931887941258,0,2,False,fresh,22723906433.0,
151.94117647058823,160.73805147058823,8.796875,320.63175351544174,341.6594506255283,21.02769711008653,0.1521472456202093,0.1877168239029469,1.2337839120106489,0.0305954624529515,0.0981796827191614,3.2089622070638115,6.927718809775911,9.167156417881984,67,41,51.199997663497925,5.582629785180092,9.171304498717758,13.292884721456147,74.73800330943187,11.96911196911197,7.339209193736303,761.8256940881247,False,1,0.1791270491650093,1.0,1200.0,2.9863845186685944,-3.5,2.5676735327011744,30.2,157.23690016547158,0.1391931887941258,0,2,False,fresh,22723906433.0,easy
158.56802721088437,171.12244897959184,12.55442176870747,779.5079502405907,751.9511630914647,-27.55678714912608,1.125944409173089,1.020751668888764,0.9065737709363642,0.7428387621320565,0.953471703561658,1.2835513602239252,11.426176991832335,-111.28877641198449,684,283,80.80000686645508,5.30389990234375,15.234074615689902,13.840653728294178,73.59550561797754,12.563840653728295,6.9881251432287605,836.9004450161078,False,2,0.3770810227991324,5.0,1200.0,-32.808562702850296,-2.4423076923076925,8.114663436321532,32.61666666666667,166.60929519918284,1.0493622692394122,3,11,True,body_limited,22693361272.0,intervals
154.62653562653563,152.20828798415005,-2.4182476423855803,316.7276578057499,407.3216926959778,90.59403489022787,0.1273976769593296,0.3366642145889168,2.6426244388772746,0.0555015402561999,0.4471347849423936,8.056259031341838,-1.1574167507568234,48.76012373919235,217,98,86.80000030994415,7.264890214800834,11.94787501855233,14.517317612380252,73.02873986735446,12.453942520265292,7.77593411717851,783.9593936949212,False,0,0.0,0.0,1200.0,-2.977084548011048,-4.6,3.947103306597765,45.21666666666667,159.35556374355195,0.3906220195275349,4,5,False,global_fatigue,22710984600.0,tempo
154.62653562653563,152.20828798415005,-2.4182476423855803,316.7276578057499,407.3216926959778,90.59403489022787,0.1273976769593296,0.3366642145889168,2.6426244388772746,0.0555015402561999,0.4471347849423936,8.056259031341838,-1.1574167507568234,48.76012373919235,217,98,86.80000030994415,7.264890214800834,11.94787501855233,14.517317612380252,73.02873986735446,12.453942520265292,7.77593411717851,783.9593936949212,False,0,0.0,0.0,1200.0,-2.977084548011048,-4.6,3.947103306597765,45.21666666666667,159.35556374355195,0.3906220195275349,4,5,False,body_limited,22710984600.0,tempo
154.62653562653563,152.20828798415005,-2.4182476423855803,316.7276578057499,407.3216926959778,90.59403489022787,0.1273976769593296,0.3366642145889168,2.6426244388772746,0.0555015402561999,0.4471347849423936,8.056259031341838,-1.1574167507568234,48.76012373919235,217,98,86.80000030994415,7.264890214800834,11.94787501855233,14.517317612380252,73.02873986735446,12.453942520265292,7.77593411717851,783.9593936949212,False,0,0.0,0.0,1200.0,-2.977084548011048,-4.6,3.947103306597765,45.21666666666667,159.35556374355195,0.3906220195275349,4,5,False,,22710984600.0,tempo
151.94117647058823,160.73805147058823,8.796875,320.63175351544174,341.6594506255283,21.02769711008653,0.1521472456202093,0.1877168239029469,1.2337839120106489,0.0305954624529515,0.0981796827191614,3.2089622070638115,6.927718809775911,9.167156417881984,67,41,51.199997663497925,5.582629785180092,9.171304498717758,13.292884721456147,74.73800330943187,11.96911196911197,7.339209193736303,761.8256940881247,False,1,0.1791270491650093,1.0,1200.0,2.9863845186685944,-3.5,2.5676735327011744,30.2,157.23690016547158,0.1391931887941258,0,2,False,fresh,22723906433.0,
151.94117647058823,160.73805147058823,8.796875,320.63175351544174,341.6594506255283,21.02769711008653,0.1521472456202093,0.1877168239029469,1.2337839120106489,0.0305954624529515,0.0981796827191614,3.2089622070638115,6.927718809775911,9.167156417881984,67,41,51.199997663497925,5.582629785180092,9.171304498717758,13.292884721456147,74.73800330943187,11.96911196911197,7.339209193736303,761.8256940881247,False,1,0.1791270491650093,1.0,1200.0,2.9863845186685944,-3.5,2.5676735327011744,30.2,157.23690016547158,0.1391931887941258,0,2,False,fresh,22723906433.0,
154.62653562653563,152.20828798415005,-2.4182476423855803,316.7276578057499,407.3216926959778,90.59403489022787,0.1273976769593296,0.3366642145889168,2.6426244388772746,0.0555015402561999,0.4471347849423936,8.056259031341838,-1.1574167507568234,48.76012373919235,217,98,86.80000030994415,7.264890214800834,11.94787501855233,14.517317612380252,73.02873986735446,12.453942520265292,7.77593411717851,783.9593936949212,False,0,0.0,0.0,1200.0,-2.977084548011048,-4.6,3.947103306597765,45.21666666666667,159.35556374355195,0.3906220195275349,4,5,False,body_limited,22710984600.0,tempo
151.51172413793105,159.44,7.928275862068972,345.9472613888849,332.04703278692455,-13.90022860196035,0.1182095937566014,0.0738399139493108,0.6246524634992852,0.1149996705279536,0.0387269959580201,0.3367574513929282,5.981925633146062,-2.2500441350724145,100,27,98.60000944137572,7.01527978515625,14.05503593028537,19.50310559006212,63.06418219461698,17.43271221532091,7.484279751115085,752.1019771600226,False,0,0.0,0.0,1200.0,-4.24190357170204,-1.6,2.1480310713426203,40.23333333333333,155.9055900621118,0.0835026001632563,2,1,False,,22698549895.0,
